CC,CCL,CCO,CI,CLC,CLLC,McCC,NL,NLE,CD,CLOC,DLOC,TCD,TCLOC,LLOC,LOC,NOS,NUMPAR,TLLOC,TLOC,TNOS,HOR_D,HOR_T,HON_D,HON_T,HLEN,HVOC,HDIFF,HVOL,HEFF,HBUGS,HTIME,CYCL,PARAMS,CYCL_DENS,Vuln,repo,holdout
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,1,1,1,1,1,1,1,2,2,3,4,6,5,1.3333333333333333,13.931568569324174,18.575424759098897,0.0046438561897747,1.0319680421721609,1,1,100.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,1,1,1,1,1,1,1,2,2,3,4,6,5,1.3333333333333333,13.931568569324174,18.575424759098897,0.0046438561897747,1.0319680421721609,1,1,100.0,0,angular/angular.js,False
1.0,2,15,2,1.0,0,1,0,0,0.0,0,0,0.0,0,1,1,1,1,1,1,1,2,2,3,4,6,5,1.3333333333333333,13.931568569324174,18.575424759098897,0.0046438561897747,1.0319680421721609,1,1,100.0,0,angular/angular.js,False
1.0,2,15,2,1.0,0,1,0,0,0.0,0,0,0.0,0,1,1,1,1,1,1,1,2,2,3,4,6,5,1.3333333333333333,13.931568569324174,18.575424759098897,0.0046438561897747,1.0319680421721609,1,1,100.0,0,angular/angular.js,False
1.0,2,15,2,1.0,0,1,0,0,0.0,0,0,0.0,0,1,1,1,1,1,1,1,2,2,3,4,6,5,1.3333333333333333,13.931568569324174,18.575424759098897,0.0046438561897747,1.0319680421721609,1,1,100.0,0,angular/angular.js,False
1.0,2,15,2,1.0,0,1,0,0,0.0,0,0,0.0,0,1,1,1,1,1,1,1,2,2,3,4,6,5,1.3333333333333333,13.931568569324174,18.575424759098897,0.0046438561897747,1.0319680421721609,1,1,100.0,0,angular/angular.js,False
1.0,1,5,1,1.0,0,1,0,0,0.0,0,0,0.0,0,1,1,1,1,1,1,1,2,2,3,4,6,5,1.3333333333333333,13.931568569324174,18.575424759098897,0.0046438561897747,1.0319680421721609,1,1,100.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,3,1,1,0.0,0,0,0.0,0,6,6,4,1,6,6,4,8,14,11,15,29,19,5.454545454545454,123.18989788986396,671.9448975810761,0.0410632992966213,37.33027208783757,3,1,75.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,6,2,2,0.0909091,2,0,0.0909091,2,20,29,12,1,20,29,12,12,27,15,30,57,27,12.0,271.0285876233177,3252.343051479813,0.0903428625411059,180.68572508221183,5,1,33.33333333333333,0,angular/angular.js,False
0.0,0,0,0,0.0,0,2,1,1,0.0,0,0,0.0,0,5,5,2,1,5,5,2,3,4,3,6,10,6,3.0,25.84962500721156,77.54887502163469,0.0086165416690705,4.308270834535261,2,1,100.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,4,4,1,0,5,5,2,2,2,1,1,3,3,1.0,4.754887502163468,4.754887502163468,0.0015849625007211,0.2641604167868593,1,0,100.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,7,7,1,0,13,14,5,4,5,4,5,10,8,2.5,30.0,75.0,0.01,4.166666666666667,1,0,33.33333333333333,0,angular/angular.js,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,7,8,1,1,14,15,6,4,6,6,7,13,10,2.333333333333333,43.18506523353572,100.76515221158334,0.0143950217445119,5.59806401175463,1,1,25.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,4,1,1,0.0,0,0,0.0,0,30,35,9,2,33,38,15,19,110,40,108,218,59,25.65,1282.4161847608814,32893.975139116614,0.4274720615869604,1827.4430632842564,3,2,12.0,1,angular/angular.js,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,3,3,1,1,3,3,1,1,1,1,2,3,2,1.0,3.0,3.0,0.001,0.1666666666666666,1,1,100.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,5,5,2,2,8,9,4,4,5,5,7,12,9,2.8,38.03910001730775,106.5094800484617,0.0126797000057692,5.91719333602565,1,2,50.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,3,3,2,0,3,3,2,1,1,1,1,2,2,0.5,2.0,1.0,0.0006666666666666,0.0555555555555555,1,0,100.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,5,5,2,2,6,6,3,4,5,5,7,12,9,2.8,38.03910001730775,106.5094800484617,0.0126797000057692,5.91719333602565,1,2,50.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,1,1,1,0,1,1,1,1,1,1,1,2,2,0.5,2.0,1.0,0.0006666666666666,0.0555555555555555,1,0,100.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,1,1,1,0,1,1,1,1,1,1,1,2,2,0.5,2.0,1.0,0.0006666666666666,0.0555555555555555,1,0,100.0,1,angular/angular.js,False
0.0,0,0,0,0.0,0,2,1,1,0.0,0,0,0.0,0,5,5,4,0,5,5,4,7,7,5,7,14,12,4.9,50.18947501009619,245.9284275494713,0.0167298250033653,13.662690419415071,2,0,66.66666666666666,0,angular/angular.js,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,4,4,1,3,5,6,2,3,4,6,8,12,9,2.0,38.03910001730775,76.0782000346155,0.0126797000057692,4.226566668589751,1,3,100.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,3,3,1,3,3,3,1,2,4,7,9,13,9,1.2857142857142858,41.20902501875006,52.98303216696437,0.0137363416729166,2.943501787053576,1,3,100.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,3,4,1,1,3,4,1,2,2,3,4,6,5,1.3333333333333333,13.931568569324174,18.575424759098897,0.0046438561897747,1.0319680421721609,1,1,100.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,6,1,1,0.0,0,0,0.0,0,10,10,4,2,10,10,4,7,14,11,18,32,18,5.727272727272728,133.437600046154,764.2335275370638,0.0444792000153846,42.45741819650354,6,2,200.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,10,5,2,0.137931,4,0,0.137931,4,25,26,11,2,25,26,11,9,31,19,38,69,28,9.0,331.7074896219747,2985.367406597772,0.1105691632073248,165.85374481098734,7,2,53.84615384615385,0,angular/angular.js,False
0.0,0,0,0,0.0,0,6,3,2,0.0,0,0,0.0,0,13,13,6,2,13,13,6,7,15,11,20,35,18,6.363636363636363,145.94737505048093,928.756023048515,0.0486491250168269,51.59755683602861,6,2,100.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,1,1,1,0,1,1,1,1,1,1,1,2,2,0.5,2.0,1.0,0.0006666666666666,0.0555555555555555,1,0,100.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,1,1,1,0,1,1,1,1,1,1,1,2,2,0.5,2.0,1.0,0.0006666666666666,0.0555555555555555,1,0,100.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,1,1,1,0,1,1,1,1,1,1,1,2,2,0.5,2.0,1.0,0.0006666666666666,0.0555555555555555,1,0,100.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,4,4,2,2,4,4,2,2,8,7,12,20,9,1.7142857142857142,63.39850002884625,108.68314290659356,0.0211328333429487,6.0379523836996425,1,2,50.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,1,1,1,1,1,1,1,1,1,1,2,3,2,1.0,3.0,3.0,0.001,0.1666666666666666,1,1,100.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,4,2,2,0.0,0,0,0.0,0,9,9,7,4,9,9,7,6,14,6,23,37,12,11.5,132.6436125266828,1525.401544056852,0.0442145375088942,84.74453022538067,4,4,57.14285714285714,0,angular/angular.js,False
0.0,0,0,0,0.0,0,3,1,1,0.0,0,0,0.0,0,4,4,3,4,4,4,3,5,10,6,20,30,11,8.333333333333334,103.78294855911894,864.8579046593245,0.0345943161863729,48.04766136996247,3,4,100.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,1,1,1,4,1,1,1,3,4,4,10,14,7,3.75,39.302968908806456,147.38613340802422,0.0131009896362688,8.188118522668013,1,4,100.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,1,1,1,4,1,1,1,3,4,4,10,14,7,3.75,39.302968908806456,147.38613340802422,0.0131009896362688,8.188118522668013,1,4,100.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,1,1,1,4,1,1,1,3,4,4,10,14,7,3.75,39.302968908806456,147.38613340802422,0.0131009896362688,8.188118522668013,1,4,100.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,1,1,1,4,1,1,1,3,4,4,10,14,7,3.75,39.302968908806456,147.38613340802422,0.0131009896362688,8.188118522668013,1,4,100.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,1,1,1,4,1,1,1,3,4,4,10,14,7,3.75,39.302968908806456,147.38613340802422,0.0131009896362688,8.188118522668013,1,4,100.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,1,1,1,4,1,1,1,3,4,4,10,14,7,3.75,39.302968908806456,147.38613340802422,0.0131009896362688,8.188118522668013,1,4,100.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,1,1,1,4,1,1,1,3,4,4,10,14,7,3.75,39.302968908806456,147.38613340802422,0.0131009896362688,8.188118522668013,1,4,100.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,1,1,1,4,1,1,1,3,4,4,10,14,7,3.75,39.302968908806456,147.38613340802422,0.0131009896362688,8.188118522668013,1,4,100.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,1,1,1,4,1,1,1,3,4,4,10,14,7,3.75,39.302968908806456,147.38613340802422,0.0131009896362688,8.188118522668013,1,4,100.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,1,1,1,4,1,1,1,3,4,4,10,14,7,3.75,39.302968908806456,147.38613340802422,0.0131009896362688,8.188118522668013,1,4,100.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,1,1,1,4,1,1,1,3,4,4,10,14,7,3.75,39.302968908806456,147.38613340802422,0.0131009896362688,8.188118522668013,1,4,100.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,2,0,0,0.0,0,0,0.0,0,1,1,1,4,1,1,1,3,4,4,10,14,7,3.75,39.302968908806456,147.38613340802422,0.0131009896362688,8.188118522668013,1,4,100.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,2,0,0,0.0,0,0,0.0,0,1,1,1,4,1,1,1,3,4,4,10,14,7,3.75,39.302968908806456,147.38613340802422,0.0131009896362688,8.188118522668013,2,4,200.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,1,1,1,3,1,1,1,3,3,3,6,9,6,3.0,23.264662506490403,69.79398751947122,0.0077548875021634,3.877443751081734,1,3,100.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,3,3,1,1,3,3,1,2,2,2,4,6,4,2.0,12.0,24.0,0.004,1.3333333333333333,1,1,100.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,12,9,3,0.0,0,0,0.0,0,47,48,33,1,47,48,33,17,135,33,148,283,50,38.12121212121212,1597.211301706247,60887.63083474117,0.5324037672354157,3382.6461574856203,11,1,21.153846153846157,0,angular/angular.js,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,3,3,1,1,3,3,1,5,6,5,6,12,10,3.0,39.86313713864836,119.58941141594508,0.0132877123795494,6.643856189774726,1,1,100.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,3,1,1,0.0,0,0,0.0,0,4,4,2,1,4,4,2,9,15,9,17,32,18,8.5,133.437600046154,1134.2196003923088,0.0444792000153846,63.01220002179494,3,1,150.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,2,0,0,0.0,0,0,0.0,0,3,3,1,1,3,3,1,3,4,3,5,9,6,2.5,23.264662506490403,58.161656266226,0.0077548875021634,3.2312031259014447,1,1,100.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,6,0,0,0.2,1,0,0.2,1,4,5,1,1,4,5,1,3,12,7,13,25,10,2.7857142857142856,83.04820237218406,231.34856375108416,0.0276827341240613,12.852697986171345,6,1,600.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,6,0,0,0.0,0,0,0.0,0,5,5,1,1,5,5,1,5,12,7,13,25,12,4.642857142857143,89.62406251802891,416.11171883370565,0.0298746875060096,23.11731771298365,4,1,400.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,3,0,0,0.0,0,0,0.0,0,3,3,1,1,3,3,1,5,7,5,8,15,10,4.0,49.82892142331044,199.31568569324176,0.0166096404744368,11.073093649624544,3,1,300.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,3,1,1,0.0,0,0,0.0,0,8,8,3,3,8,8,3,8,21,17,31,52,25,7.294117647058823,241.48052186828568,1761.3873359804368,0.0804935072894285,97.85485199891316,3,3,100.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,14,5,3,0.0,0,0,0.0,0,33,33,17,0,33,33,18,20,82,25,82,164,45,32.8,900.6639077980667,29541.776175776584,0.3002213025993556,1641.2097875431436,8,0,32.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,15,3,3,0.0344828,2,0,0.0344828,2,56,65,34,0,56,65,34,20,111,31,129,240,51,41.61290322580645,1361.3820820731592,56651.06083465726,0.4537940273577197,3147.281157480959,14,0,30.434782608695656,0,angular/angular.js,False
0.0,0,0,0,0.0,0,8,4,4,0.0,0,0,0.0,0,40,40,27,1,40,40,28,18,83,38,94,177,56,22.26315789473684,1027.901821204196,22884.34054575657,0.3426339404013986,1271.352252542032,8,1,22.22222222222222,0,angular/angular.js,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,3,3,2,1,3,3,2,2,2,2,3,5,4,1.5,10.0,15.0,0.0033333333333333,0.8333333333333334,1,1,100.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,5,5,3,3,5,5,3,2,6,4,12,18,6,3.0,46.529325012980806,139.58797503894243,0.0155097750043269,7.754887502163468,1,3,33.33333333333333,0,angular/angular.js,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,3,3,1,0,3,3,1,1,1,1,1,2,2,0.5,2.0,1.0,0.0006666666666666,0.0555555555555555,1,0,100.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,2,1,1,0.0,0,0,0.0,0,11,15,8,1,11,15,8,8,30,13,32,62,21,9.846153846153848,272.32368021228314,2681.340851320942,0.090774560070761,148.96338062894122,2,1,25.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,10,4,2,0.0,0,0,0.0,0,37,38,28,0,37,38,28,10,72,27,81,153,37,15.0,797.0463649412294,11955.695474118442,0.2656821216470764,664.2053041176912,10,0,28.57142857142857,0,angular/angular.js,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,5,5,1,2,5,5,1,4,10,10,18,28,14,3.6,106.6059378176129,383.7813761434064,0.0355353126058709,21.321187563522574,1,2,100.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,2,1,1,0.0,0,0,0.0,0,5,5,3,0,5,5,3,6,10,8,12,22,14,4.5,83.76180828526728,376.9281372837028,0.0279206027617557,20.94045207131682,2,0,66.66666666666666,0,angular/angular.js,False
0.0,0,0,0,0.0,0,10,2,2,0.0,0,0,0.0,0,11,11,6,4,11,11,6,10,29,12,29,58,22,12.083333333333332,258.64703388096325,3125.318326061639,0.086215677960321,173.62879589231326,7,4,116.66666666666669,0,angular/angular.js,False
0.0,0,0,0,0.0,0,2,1,1,0.0,0,0,0.0,0,8,8,5,4,8,8,5,6,10,10,17,27,16,5.1,108.0,550.8,0.036,30.6,2,4,40.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,2,1,1,0.0,0,0,0.0,0,5,5,2,1,5,5,2,5,10,7,11,21,12,3.928571428571429,75.28421251514429,295.75940630949543,0.025094737505048,16.431078128305302,2,1,100.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,7,6,1,2,8,8,2,7,8,7,11,19,14,5.5,72.33974351909447,397.8685893550196,0.0241132478396981,22.10381051972331,1,2,33.33333333333333,0,angular/angular.js,False
0.0,0,0,0,0.0,0,3,0,0,0.0,0,0,0.0,0,7,6,1,4,8,8,2,9,12,9,17,29,18,8.5,120.92782504182703,1027.88651285553,0.0403092750139423,57.10480626975166,1,4,33.33333333333333,0,angular/angular.js,False
0.0,0,0,0,0.0,0,6,3,3,0.142857,2,0,0.1,2,12,14,6,0,18,20,12,14,26,17,26,52,31,10.705882352941176,257.6182081401176,2758.030228323611,0.0858727360467058,153.22390157353394,5,0,83.33333333333334,0,angular/angular.js,False
0.0,0,0,0,0.0,0,2,1,1,0.0,0,0,0.0,0,8,8,5,0,8,8,5,6,13,7,13,26,13,5.571428571428571,96.2114326716684,536.0351248850096,0.0320704775572227,29.77972916027831,2,0,40.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,6,2,2,0.05,1,0,0.0333333,1,19,21,11,1,29,35,19,14,46,22,44,90,36,14.0,465.2932501298081,6514.105501817313,0.1550977500432693,361.8947501009618,4,1,28.57142857142857,0,angular/angular.js,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,3,3,1,0,3,3,1,3,3,2,2,5,5,1.5,11.60964047443681,17.414460711655217,0.0038698801581456,0.9674700395364008,1,0,100.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,3,2,2,0.0,0,0,0.0,0,17,16,9,0,18,18,10,12,31,19,33,64,31,10.421052631578949,317.06856386476005,3304.188191853816,0.1056895212882533,183.5660106585453,3,0,30.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,5,2,2,0.0,0,0,0.0,0,18,20,10,0,19,22,11,11,35,16,34,69,27,11.6875,328.08723764927936,3834.519590025952,0.1093624125497597,213.0288661125529,3,0,25.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,2,1,1,0.0,0,0,0.0,0,8,8,5,0,8,8,5,6,16,9,18,34,15,6.0,132.83428025068963,797.0056815041378,0.0442780934168965,44.27809341689655,2,0,40.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,2,1,1,0.0,0,0,0.0,0,8,8,5,0,8,8,5,6,16,10,18,34,16,5.4,136.0,734.4000000000001,0.0453333333333333,40.8,2,0,40.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,2,1,1,0.0,0,0,0.0,0,8,8,5,0,8,8,5,6,16,12,20,36,18,5.0,150.11730005192322,750.5865002596161,0.0500391000173077,41.69925001442312,2,0,40.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,2,1,1,0.0,0,0,0.0,0,8,8,5,0,8,8,5,6,16,12,20,36,18,5.0,150.11730005192322,750.5865002596161,0.0500391000173077,41.69925001442312,2,0,40.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,2,1,1,0.0,0,0,0.0,0,8,8,5,0,8,8,5,6,16,9,18,34,15,6.0,132.83428025068963,797.0056815041378,0.0442780934168965,44.27809341689655,2,0,40.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,2,1,1,0.0,0,0,0.0,0,8,8,5,0,8,8,5,6,16,10,19,35,16,5.699999999999999,140.0,797.9999999999999,0.0466666666666666,44.33333333333333,2,0,40.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,4,3,1,0.0,0,0,0.0,0,12,12,8,0,12,12,8,7,34,13,30,64,20,8.076923076923077,276.6033980727912,2234.104369049468,0.0922011326909304,124.11690939163708,4,0,36.36363636363637,0,angular/angular.js,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,10,10,4,1,14,15,9,8,18,13,19,37,21,5.846153846153846,162.51574464281416,950.0920456041442,0.054171914880938,52.78289142245246,1,1,20.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0454545,1,10,11,4,1,21,25,15,8,15,11,15,30,19,5.454545454545454,127.43782540330756,695.1154112907684,0.0424792751344358,38.61752284948713,1,1,20.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,4,2,2,0.0714286,1,0,0.0689655,2,13,16,8,2,27,35,18,11,27,18,27,54,29,8.25,262.3309737368889,2164.230533329334,0.0874436579122963,120.23502962940744,4,2,44.44444444444444,0,angular/angular.js,False
0.0,0,0,0,0.0,0,4,3,3,0.05,1,0,0.04,1,19,20,9,0,24,26,15,13,32,21,32,64,34,9.904761904761903,325.59762184002176,3224.9669210821203,0.1085325406133405,179.16482894900668,4,0,30.76923076923077,0,angular/angular.js,False
0.0,0,0,0,0.0,0,5,3,3,0.0434783,1,0,0.0357143,1,22,23,12,0,27,29,18,14,45,25,46,91,39,12.88,480.97160191646464,6194.914232684065,0.1603238673054882,344.1619018157814,5,0,29.411764705882355,0,angular/angular.js,False
0.0,0,0,0,0.0,0,3,2,2,0.0,0,0,0.0,0,17,18,16,4,17,18,16,11,35,17,49,84,28,15.852941176470589,403.8178134528387,6401.700042678825,0.1346059378176129,355.65000237104584,3,4,20.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,1,0,0,0.357143,5,5,0.166667,5,9,10,7,6,25,32,32,3,7,8,22,29,11,4.125,100.32351694048164,413.8345073794868,0.0334411723134938,22.99080596552704,1,6,16.666666666666664,1,angular/angular.js,False
0.0,0,0,0,0.0,0,4,2,2,0.129032,4,0,0.145833,7,27,36,19,3,41,53,28,11,46,33,62,108,44,10.333333333333334,589.6186148128281,6092.725686399224,0.1965395382709427,338.48476035551244,4,3,19.047619047619047,1,angular/angular.js,False
0.0,0,0,0,0.0,0,2,1,1,0.0,0,0,0.0,0,3,3,2,1,3,3,2,4,8,5,9,17,9,3.6,53.88872502451932,193.99941008826957,0.0179629083415064,10.777745004903863,2,1,200.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,1,0,0,0.5,8,8,0.115942,24,8,11,4,0,183,233,132,8,11,10,12,23,18,4.8,95.90827503317318,460.3597201592312,0.0319694250110577,25.57554000884618,1,0,25.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,1,1,1,0,1,1,1,1,1,1,1,2,2,0.5,2.0,1.0,0.0006666666666666,0.0555555555555555,1,0,100.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,1,1,1,0,1,1,1,1,1,1,1,2,2,0.5,2.0,1.0,0.0006666666666666,0.0555555555555555,1,0,100.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,3,3,1,2,3,3,1,2,2,4,6,8,6,1.5,20.67970000576925,31.019550008653876,0.0068932333352564,1.723308333814104,1,2,100.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,3,3,1,2,3,3,1,2,2,5,7,9,7,1.4,25.26619429851844,35.372672017925815,0.0084220647661728,1.965148445440323,1,2,100.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,2,1,1,0.0,0,0,0.0,0,7,7,6,2,7,7,6,8,12,8,17,29,16,8.5,116.0,986.0,0.0386666666666666,54.77777777777778,2,2,33.33333333333333,0,angular/angular.js,False
0.0,0,0,0,0.0,0,3,2,2,0.0,0,0,0.0,0,12,15,8,2,12,15,8,9,21,13,27,48,22,9.346153846153848,214.05271769459029,2000.5696307609785,0.0713509058981967,111.1427572644988,3,2,37.5,0,angular/angular.js,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,3,3,1,2,3,3,1,3,4,5,9,13,8,2.7,39.0,105.3,0.013,5.8500000000000005,1,2,100.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,2,1,1,0.0,0,0,0.0,0,3,3,1,2,3,3,1,3,5,5,11,16,8,3.3000000000000003,48.0,158.4,0.016,8.8,2,2,200.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,2,0,0,0.0,0,0,0.0,0,3,3,1,3,3,3,1,3,4,5,8,12,8,2.4000000000000004,36.0,86.4,0.012,4.800000000000001,2,3,200.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,2,1,1,0.0,0,0,0.0,0,5,5,4,3,5,5,4,8,11,10,18,29,18,7.2,120.92782504182703,870.6803403011547,0.0403092750139423,48.37113001673082,2,3,50.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,2,1,1,0.0,0,0,0.0,0,9,10,6,2,9,10,6,7,13,11,22,35,18,7.0,145.94737505048093,1021.6316253533664,0.0486491250168269,56.75731251963148,2,2,25.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,2,1,1,0.142857,1,0,0.142857,1,6,7,5,3,6,7,5,8,17,12,24,41,20,8.0,177.19905189038187,1417.592415123055,0.0590663506301272,78.75513417350305,2,3,40.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,6,2,2,0.0588235,1,0,0.0588235,1,16,21,10,2,16,21,10,10,35,21,54,89,31,12.857142857142858,440.923471624432,5669.016063742697,0.1469744905414773,314.94533687459426,6,2,60.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,2,1,1,0.0,0,0,0.0,0,7,7,6,2,7,7,6,9,15,10,19,34,19,8.549999999999999,144.4295354570819,1234.87252815805,0.0481431784856939,68.60402934211389,2,2,33.33333333333333,0,angular/angular.js,False
0.0,0,0,0,0.0,0,2,1,1,0.0,0,0,0.0,0,7,7,6,2,7,7,6,9,16,10,20,36,19,9.0,152.92539048396907,1376.3285143557216,0.050975130161323,76.46269524198453,2,2,33.33333333333333,0,angular/angular.js,False
0.0,0,0,0,0.0,0,12,1,1,0.0,0,0,0.0,0,18,24,25,2,18,24,25,10,44,11,48,92,21,21.818181818181817,404.093202895646,8816.578972268639,0.1346977342985486,489.8099429038133,11,2,44.0,1,angular/angular.js,False
0.0,0,0,0,0.0,0,2,1,1,0.0909091,1,0,0.0909091,1,10,11,6,2,10,11,6,8,20,10,27,47,18,10.8,195.98647506778863,2116.6539307321177,0.0653288250225962,117.5918850406732,2,2,25.0,0,angular/angular.js,False
0.0,0,0,0,0.0,0,2,1,1,0.222222,2,0,0.222222,2,7,9,2,2,7,9,2,4,10,12,16,26,16,2.6666666666666665,104.0,277.3333333333333,0.0346666666666666,15.407407407407408,2,2,100.0,1,angular/angular.js,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,3,3,1,2,3,3,1,2,2,4,7,9,6,1.75,23.264662506490403,40.71315938635821,0.0077548875021634,2.261842188131012,1,2,100.0,0,angular/angular.js,False
