AVGNOAL,AVGNODL,AVGNOEMT,AVGNOML,AVGTBC,CC,CCL,CCO,CChurn,CD,CI,CLC,CLLC,CLOC,CYCL,CYCL_DENS,DLOC,HBUGS,HDIFF,HEFF,HLEN,HON_D,HON_T,HOR_D,HOR_T,HTIME,HVOC,HVOL,LDC,LLDC,LLOC,LOC,MNOAL,MNODL,MNOEMT,MNOML,McCC,NII,NL,NLE,NOADD,NOCC,NOCHG,NOContr,NODEL,NOI,NOMOD,NOS,NUMPAR,PARAMS,SOADD,SODEL,SOMOD,TCD,TCLOC,TLLOC,TLOC,TNOS,Vuln,WarningBlocker,WarningCritical,WarningInfo,WarningMajor,WarningMinor,repo
3.0,0.0,835.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,0.0068932333352564,1.25,25.84962500721156,8,4,5,2,3,1.4360902781784202,6,20.67970000576925,0.0,0.0,3.0,3.0,3.0,0.0,835.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,2,3.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0,0.0,0.0,0.0,1.0,0.0,balderdashy/sails
5.0,0.0,835.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2,66.66666666666666,0.0,0.0338597184952738,5.0,507.89577742910745,26,9,15,6,11,28.21643207939486,15,101.57915548582147,0.0,0.0,5.0,5.0,5.0,0.0,835.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,2.0,2,5.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,0,0.0,0.0,0.0,0.0,0.0,balderdashy/sails
3.0,0.0,835.0,0.0,0.0,0.0,0.0,0.0,3.0,0.25,0.0,0.0,0.0,1.0,1,100.0,1.0,0.0026666666666666,1.0,8.0,4,2,2,2,2,0.4444444444444444,4,8.0,0.0,0.0,3.0,3.0,3.0,0.0,835.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0,3.0,0.0,0.0,0.25,1.0,3.0,3.0,2.0,0,0.0,0.0,0.0,0.0,0.0,balderdashy/sails
3.0,0.0,835.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,0.0038698801581456,1.0,11.60964047443681,5,3,3,2,2,0.6449800263576005,5,11.60964047443681,0.0,0.0,3.0,3.0,3.0,0.0,835.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0,0.0,0.0,0.0,0.0,0.0,balderdashy/sails
3.0,0.0,835.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,0.0077548875021634,1.5,34.89699375973561,9,4,6,2,3,1.9387218755408668,6,23.264662506490406,0.0,0.0,3.0,3.0,3.0,0.0,835.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,2,3.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0,0.0,0.0,0.0,0.0,0.0,balderdashy/sails
6.0,0.0,835.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1,33.33333333333333,0.0,0.0317279576838133,3.0,285.5516191543203,25,10,15,4,10,15.863978841906686,14,95.18387305144007,0.0,0.0,6.0,6.0,6.0,0.0,835.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,3,6.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,0,0.0,0.0,0.0,0.0,0.0,balderdashy/sails
4.0,0.0,844.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2,40.0,0.0,0.0276827341240613,5.0,415.2410118609203,25,6,15,4,10,23.06894510338446,10,83.04820237218406,0.0,0.0,7.0,7.0,4.0,0.0,844.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,1,4.0,0.0,0.0,0.0,0.0,7.0,7.0,4.0,0,0.0,0.0,0.0,0.0,0.0,balderdashy/sails
1.0,0.0,835.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,835.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,balderdashy/sails
9.0,0.0,835.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,0.0234361182148935,1.65,116.00878516372325,19,10,11,3,8,6.444932509095737,13,70.30835464468075,0.0,0.0,4.0,4.0,9.0,0.0,835.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1,9.0,0.0,0.0,0.0,0.0,9.0,9.0,6.0,0,0.0,0.0,0.0,3.0,0.0,balderdashy/sails
13.0,0.0,835.0,0.0,0.0,0.0,0.0,0.0,13.0,0.2,0.0,0.0,0.0,1.0,1,100.0,0.0,0.0105664166714743,1.5,47.548875021634686,10,6,6,3,4,2.6416041678685938,9,31.69925001442313,0.0,0.0,4.0,5.0,13.0,0.0,835.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,2,13.0,0.0,0.0,0.3,3.0,7.0,13.0,4.0,0,0.0,0.0,0.0,3.0,0.0,balderdashy/sails
3.0,0.0,835.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,0.013,2.4000000000000004,93.6,13,5,8,3,5,5.2,8,39.0,0.0,0.0,3.0,3.0,3.0,0.0,835.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1,3.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0,0.0,0.0,0.0,0.0,0.0,balderdashy/sails
6.0,0.0,835.0,0.0,0.0,0.0,0.0,0.0,6.0,0.2,0.0,0.0,0.0,1.0,1,100.0,0.0,0.0105664166714743,1.5,47.548875021634686,10,6,6,3,4,2.6416041678685938,9,31.69925001442313,0.0,0.0,4.0,5.0,6.0,0.0,835.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,2,6.0,0.0,0.0,0.16666667,1.0,5.0,6.0,2.0,1,0.0,0.0,0.0,2.0,0.0,balderdashy/sails
7.0,0.0,835.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3,60.0,0.0,0.0232461166772436,3.25,226.6496376031253,22,6,13,3,9,12.591646533506966,9,69.73835003173087,0.0,0.0,7.0,7.0,7.0,0.0,835.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,1,7.0,0.0,0.0,0.0,0.0,7.0,7.0,5.0,0,0.0,0.0,0.0,3.0,0.0,balderdashy/sails
3.0,0.0,835.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,0.0026666666666666,0.5,4.0,4,3,3,1,1,0.2222222222222222,4,8.0,0.0,0.0,3.0,3.0,3.0,0.0,835.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1,3.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1,0.0,0.0,0.0,1.0,0.0,balderdashy/sails
3.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,3.0,0.25,0.0,0.0,0.0,1.0,2,200.0,1.0,0.0253691652033401,4.583333333333333,348.8260215459275,22,6,11,5,11,19.3792234192182,11,76.10749561002054,0.0,0.0,3.0,3.0,3.0,0.0,63.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1,3.0,0.0,0.0,0.25,1.0,3.0,3.0,2.0,0,0.0,0.0,0.0,0.0,0.0,balderdashy/sails
3.0,0.0,844.0,0.0,0.0,0.0,0.0,0.0,3.0,0.25,0.0,0.0,0.0,1.0,1,100.0,0.0,0.0084220647661728,1.2,30.319433158222125,9,5,6,2,3,1.6844129532345624,7,25.26619429851844,0.0,0.0,3.0,4.0,3.0,0.0,844.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1,3.0,0.0,0.0,0.25,1.0,3.0,4.0,1.0,0,0.0,0.0,0.0,0.0,0.0,balderdashy/sails
1.0,0.0,6612.0,0.0,0.0,1.0,4.0,410.0,1.0,0.0,4.0,1.0,1.0,0.0,1,100.0,0.0,0.0177169498393992,2.142857142857143,113.89467753899528,16,7,10,3,6,6.327482085499737,10,53.1508495181978,1.0,1.0,1.0,1.0,1.0,0.0,6612.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,c3js/c3
1.0,0.0,6174.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,0.0246695981209406,1.5,111.01319154423275,20,10,10,3,10,6.167399530235153,13,74.00879436282185,0.0,0.0,1.0,1.0,1.0,0.0,6174.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0,0.0,0.0,0.0,0.0,0.0,c3js/c3
1.0,0.0,6174.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,0.0246695981209406,1.5,111.01319154423275,20,10,10,3,10,6.167399530235153,13,74.00879436282185,0.0,0.0,1.0,1.0,1.0,0.0,6174.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,c3js/c3
1.0,0.0,6174.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,0.0246695981209406,1.5,111.01319154423275,20,10,10,3,10,6.167399530235153,13,74.00879436282185,0.0,0.0,1.0,1.0,1.0,0.0,6174.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,c3js/c3
1.0,0.0,6174.0,0.0,0.0,1.0,2.0,1345.0,1.0,0.0,2.0,1.0,1.0,0.0,1,100.0,0.0,0.0033333333333333,1.5,15.0,5,2,3,2,2,0.8333333333333334,4,10.0,1.0,1.0,1.0,1.0,1.0,0.0,6174.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,c3js/c3
3.0,0.0,6612.0,0.0,0.0,1.0,2.0,1363.0,3.0,0.0,2.0,1.0,1.0,0.0,1,100.0,0.0,0.004,2.0,24.0,6,2,4,2,2,1.3333333333333333,4,12.0,3.0,3.0,3.0,3.0,3.0,0.0,6612.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,2,3.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0,0.0,0.0,0.0,0.0,0.0,c3js/c3
3.0,0.0,6174.0,0.0,0.0,1.0,2.0,339.0,3.0,0.0,2.0,1.0,1.0,0.0,1,100.0,0.0,0.0060315791683493,2.0,36.18947501009619,7,3,4,3,3,2.0105263894497885,6,18.09473750504809,3.0,3.0,3.0,3.0,3.0,0.0,6174.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1,3.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0,0.0,0.0,0.0,0.0,0.0,c3js/c3
1.0,0.0,6174.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,3.571428571428571,0.0,10.721115739864144,18.73780487804878,602670.5244256558,3426,656,1756,14,1670,33481.695801425325,670,32163.34721959244,0.0,0.0,1.0,1.0,1.0,0.0,6174.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,c3js/c3
3.0,0.0,4567.0,0.0,0.0,1.0,1.0,1337.0,3.0,0.0,1.0,1.0,1.0,0.0,2,200.0,0.0,0.0191198000038461,2.25,129.05865002596164,16,8,9,4,7,7.169925001442312,12,57.3594000115385,3.0,3.0,3.0,3.0,3.0,0.0,4567.0,0.0,2.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0,0.0,0.0,0.0,0.0,0.0,c3js/c3
1.0,0.0,6174.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,100.0,0.0,0.0453333333333333,7.388888888888888,1004.8888888888888,34,9,19,7,15,55.82716049382717,16,136.0,0.0,0.0,1.0,1.0,1.0,0.0,6174.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0,0.0,0.0,0.0,0.0,0.0,c3js/c3
5.0,0.0,5514.0,0.0,0.0,1.0,2.0,339.0,5.0,0.0,2.0,1.0,1.0,0.0,1,100.0,0.0,0.0006666666666666,0.5,1.0,2,1,1,1,1,0.0555555555555555,2,2.0,3.0,3.0,3.0,3.0,5.0,0.0,5514.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,5.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0,0.0,0.0,0.0,0.0,0.0,c3js/c3
80.0,0.0,2901.5,0.0,74.0,1.0,2.0,1361.0,160.0,0.22307692,2.0,1.0,1.0,29.0,24,26.373626373626376,0.0,1.8210759998788244,22.816901408450704,124653.93463959276,748,142,405,16,343,6925.218591088487,158,5463.227999636473,160.0,101.0,101.0,160.0,156.0,0.0,4769.0,0.0,24.0,0.0,2.0,2.0,2.0,0.0,2.0,1.0,0.0,2.0,0.0,80.0,1.0,1,160.0,0.0,0.0,0.22307692,29.0,101.0,160.0,82.0,0,0.0,0.0,0.0,0.0,0.0,c3js/c3
1.0,0.0,6174.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,0.009,2.5,67.5,9,4,5,4,4,3.75,8,27.0,0.0,0.0,1.0,1.0,1.0,0.0,6174.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,c3js/c3
1.0,0.0,6612.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,100.0,0.0,0.0453333333333333,7.388888888888888,1004.8888888888888,34,9,19,7,15,55.82716049382717,16,136.0,0.0,0.0,1.0,1.0,1.0,0.0,6612.0,0.0,5.0,0.0,3.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0,0.0,0.0,0.0,0.0,0.0,c3js/c3
1.0,0.0,6174.0,0.0,0.0,1.0,3.0,409.0,1.0,0.0,3.0,1.0,1.0,0.0,1,100.0,0.0,0.0026666666666666,1.0,8.0,4,2,2,2,2,0.4444444444444444,4,8.0,1.0,1.0,1.0,1.0,1.0,0.0,6174.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,c3js/c3
1.0,0.0,6174.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,100.0,0.0,0.0580550093503956,6.416666666666666,1117.5589299951164,41,12,22,7,19,62.086607221950906,19,174.165028051187,0.0,0.0,1.0,1.0,1.0,0.0,6174.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,c3js/c3
8.0,0.0,5514.0,0.0,0.0,1.0,2.0,1344.0,8.0,0.1724137999999999,2.0,1.0,1.0,5.0,6,27.27272727272727,0.0,0.284833087536779,10.5,8972.242257408538,153,39,91,9,62,498.4579031893632,48,854.4992626103369,34.0,24.0,24.0,34.0,8.0,0.0,5514.0,0.0,7.0,0.0,3.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,17.0,7.0,7,8.0,0.0,0.0,0.1724137999999999,5.0,24.0,34.0,17.0,0,0.0,0.0,0.0,0.0,0.0,c3js/c3
1.0,0.0,6174.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,0.0246695981209406,1.5,111.01319154423275,20,10,10,3,10,6.167399530235153,13,74.00879436282185,0.0,0.0,1.0,1.0,1.0,0.0,6174.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,c3js/c3
1.0,0.0,6174.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,3.571428571428571,0.0,10.721115739864144,18.73780487804878,602670.5244256558,3426,656,1756,14,1670,33481.695801425325,670,32163.34721959244,0.0,0.0,1.0,1.0,1.0,0.0,6174.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,c3js/c3
1.0,0.0,6174.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,100.0,0.0,0.0580550093503956,6.416666666666666,1117.5589299951164,41,12,22,7,19,62.086607221950906,19,174.165028051187,0.0,0.0,1.0,1.0,1.0,0.0,6174.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,c3js/c3
13.0,0.0,6174.0,0.0,0.0,1.0,2.0,1344.0,13.0,0.13333334,2.0,1.0,1.0,2.0,7,50.0,0.0,0.140753138607926,9.804347826086955,4139.978185576609,83,23,41,11,42,229.9987880875894,34,422.25941582377817,13.0,13.0,13.0,13.0,13.0,0.0,6174.0,0.0,7.0,0.0,4.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,8.0,0.0,0,13.0,0.0,0.0,0.13333334,2.0,13.0,13.0,8.0,0,0.0,0.0,0.0,0.0,0.0,c3js/c3
1.0,0.0,6174.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,100.0,0.0,0.0453333333333333,7.388888888888888,1004.8888888888888,34,9,19,7,15,55.82716049382717,16,136.0,0.0,0.0,1.0,1.0,1.0,0.0,6174.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0,0.0,0.0,0.0,0.0,0.0,c3js/c3
3.0,0.0,6612.0,0.0,0.0,1.0,2.0,94.0,3.0,0.0,2.0,1.0,1.0,0.0,1,100.0,0.0,0.0112294196882304,1.4,47.16356269056775,12,5,7,2,5,2.620197927253764,7,33.688259064691245,3.0,3.0,3.0,3.0,3.0,0.0,6612.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1,3.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0,0.0,0.0,0.0,0.0,0.0,c3js/c3
1.0,0.0,6174.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,0.0246695981209406,1.5,111.01319154423275,20,10,10,3,10,6.167399530235153,13,74.00879436282185,0.0,0.0,1.0,1.0,1.0,0.0,6174.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,c3js/c3
1.0,0.0,6174.0,0.0,0.0,1.0,5.0,411.0,1.0,0.0,5.0,1.0,1.0,0.0,1,100.0,0.0,0.0026666666666666,1.0,8.0,4,2,2,2,2,0.4444444444444444,4,8.0,1.0,1.0,1.0,1.0,1.0,0.0,6174.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,c3js/c3
4.0,0.0,4567.0,0.0,0.0,1.0,1.0,1337.0,4.0,0.0,1.0,1.0,1.0,0.0,3,150.0,0.0,0.0259030780269876,5.1428571428571415,399.6474895592379,21,7,12,6,9,22.20263830884655,13,77.70923408096293,4.0,4.0,4.0,4.0,4.0,0.0,4567.0,0.0,3.0,3.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1,4.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0,0.0,0.0,0.0,0.0,0.0,c3js/c3
4.0,0.0,2323.0,1.0,62.0,1.0,1.0,1337.0,4.0,0.0,1.0,1.0,1.0,0.0,2,66.66666666666666,0.0,0.0299528278996653,5.25,471.75703941972864,23,8,12,7,11,26.208724412207147,15,89.85848369899594,4.0,4.0,4.0,4.0,4.0,0.0,4642.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,1,4.0,0.0,1.0,0.0,0.0,4.0,4.0,2.0,0,0.0,0.0,0.0,0.0,0.0,c3js/c3
1.0,0.0,6174.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,0.009,2.5,67.5,9,4,5,4,4,3.75,8,27.0,0.0,0.0,1.0,1.0,1.0,0.0,6174.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,c3js/c3
1.0,0.0,6174.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,100.0,0.0,0.0453333333333333,7.388888888888888,1004.8888888888888,34,9,19,7,15,55.82716049382717,16,136.0,0.0,0.0,1.0,1.0,1.0,0.0,6174.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0,0.0,0.0,0.0,0.0,0.0,c3js/c3
1.0,0.0,6174.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,0.0006666666666666,0.5,1.0,2,1,1,1,1,0.0555555555555555,2,2.0,0.0,0.0,1.0,1.0,1.0,0.0,6174.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,c3js/c3
1.0,0.0,6174.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,100.0,0.0,0.0453333333333333,7.388888888888888,1004.8888888888888,34,9,19,7,15,55.82716049382717,16,136.0,0.0,0.0,1.0,1.0,1.0,0.0,6174.0,0.0,4.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,2.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,0,0.0,0.0,0.0,0.0,0.0,c3js/c3
5.0,0.0,5514.0,0.0,0.0,1.0,2.0,339.0,5.0,0.0,2.0,1.0,1.0,0.0,2,50.0,0.0,0.0143950217445119,3.5,151.147728317375,13,5,7,5,6,8.397096017631945,10,43.18506523353572,5.0,5.0,5.0,5.0,5.0,0.0,5514.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,1,5.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,0,0.0,0.0,0.0,0.0,0.0,c3js/c3
5.0,0.0,4769.0,0.0,0.0,1.0,3.0,1363.0,5.0,0.0,3.0,1.0,1.0,0.0,2,100.0,0.0,0.053807081836952,8.549999999999999,1380.1516491178204,38,10,19,9,19,76.6750916176567,19,161.42124551085624,5.0,5.0,5.0,5.0,5.0,0.0,4769.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,2,5.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,0,0.0,0.0,0.0,0.0,0.0,c3js/c3
1.0,0.0,6174.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,100.0,0.0,0.0580550093503956,6.416666666666666,1117.5589299951164,41,12,22,7,19,62.086607221950906,19,174.165028051187,0.0,0.0,1.0,1.0,1.0,0.0,6174.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0,0.0,0.0,0.0,0.0,0.0,c3js/c3
1.0,0.0,6174.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,3.571428571428571,0.0,10.721115739864144,18.73780487804878,602670.5244256558,3426,656,1756,14,1670,33481.695801425325,670,32163.34721959244,0.0,0.0,1.0,1.0,1.0,0.0,6174.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,c3js/c3
